ID	GeneSymbol	Description	Log2FC	AdjPValue
A0A0R4J0I6	Acad11	Acyl-CoA dehydrogenase family member 11 OS=Mus musculus OX=10090 GN=Acad11 PE=1 SV=1	0.579180148	0.262685333
Q01853	Vcp	Transitional endoplasmic reticulum ATPase OS=Mus musculus OX=10090 GN=Vcp PE=1 SV=4	0.768078435	0.576008554
Q8VDK1	Nit1	Deaminated glutathione amidase OS=Mus musculus OX=10090 GN=Nit1 PE=1 SV=2	6.64385619	
Q9QYB8	Add2	Beta-adducin OS=Mus musculus OX=10090 GN=Add2 PE=1 SV=4	NA	
A2AL50	Agps	Alkylglycerone-phosphate synthase OS=Mus musculus OX=10090 GN=Agps PE=1 SV=1	NA	
Q3UBR8	Timm17b	Mitochondrial import inner membrane translocase subunit TIM17 OS=Mus musculus OX=10090 GN=Timm17b PE=2 SV=1	0.347098671	0.999999996
P47199	Cryz	Quinone oxidoreductase OS=Mus musculus OX=10090 GN=Cryz PE=1 SV=1	0.189033824	0.999999996
Q66JR8	Ptms	Ptms protein OS=Mus musculus OX=10090 GN=Ptms PE=2 SV=1	0.589763487	0.397530425
Q3TNC8	Ctsl	Uncharacterized protein OS=Mus musculus OX=10090 GN=Ctsl PE=2 SV=1	6.64385619	
A4GE64	Ctnna3	Alpha-T-catenin OS=Mus musculus OX=10090 GN=Ctnna3 PE=2 SV=1	1.307428525	0.064713576
Q8VEA4	Chchd4	Mitochondrial intermembrane space import and assembly protein 40 OS=Mus musculus OX=10090 GN=Chchd4 PE=1 SV=1	6.64385619	
H3BLL2	Atpaf1	ATP synthase mitochondrial F1 complex assembly factor 1 OS=Mus musculus OX=10090 GN=Atpaf1 PE=1 SV=1	NA	
P52760	Rida	2-iminobutanoate/2-iminopropanoate deaminase OS=Mus musculus OX=10090 GN=Rida PE=1 SV=3	0.077242999	0.999999996
Q3TLX1	Nampt	Uncharacterized protein OS=Mus musculus OX=10090 GN=Nampt PE=2 SV=1	NA	
Q3US43	Anxa1	Annexin OS=Mus musculus OX=10090 GN=Anxa1 PE=2 SV=1	NA	
Q8JZN7	Rhot2	Mitochondrial Rho GTPase 2 OS=Mus musculus OX=10090 GN=Rhot2 PE=1 SV=1	-0.694321257	0.999999996
G3UVW1	Mpv17	Mpv17 transgene, kidney disease mutant, isoform CRA_b OS=Mus musculus OX=10090 GN=Mpv17 PE=1 SV=1	-6.64385619	
Q02013	Aqp1	Aquaporin-1 OS=Mus musculus OX=10090 GN=Aqp1 PE=1 SV=3	-0.13289427	0.999999996
Q7TPD2	Fam185a	Protein FAM185A OS=Mus musculus OX=10090 GN=Fam185a PE=2 SV=1	2.380452407	
Q99M71	Epdr1	Mammalian ependymin-related protein 1 OS=Mus musculus OX=10090 GN=Epdr1 PE=1 SV=1	2.120683709	0.001751425
Q9R1T4	Septin6	Septin-6 OS=Mus musculus OX=10090 GN=Sept6 PE=1 SV=4	6.64385619	
A0A0R4J034	Pdxdc1	MCG129810, isoform CRA_c OS=Mus musculus OX=10090 GN=Pdxdc1 PE=1 SV=1	0.304511042	0.999999996
Q8R1Q8	Dync1li1	Cytoplasmic dynein 1 light intermediate chain 1 OS=Mus musculus OX=10090 GN=Dync1li1 PE=1 SV=1	-6.64385619	
P14824	Anxa6	Annexin A6 OS=Mus musculus OX=10090 GN=Anxa6 PE=1 SV=3	3.634709423	
Q8R033	Lyrm2	LYR motif-containing protein 2 OS=Mus musculus OX=10090 GN=Lyrm2 PE=3 SV=1	NA	
A1A4A7	Pgam5	Pgam5 protein (Fragment) OS=Mus musculus OX=10090 GN=Pgam5 PE=2 SV=1	2.508935662	
P60335	Pcbp1	Poly(rC)-binding protein 1 OS=Mus musculus OX=10090 GN=Pcbp1 PE=1 SV=1	-0.093879047	
A2AL76	Asph	Aspartyl/asparaginyl beta-hydroxylase OS=Mus musculus OX=10090 GN=Asph PE=1 SV=1	0.137503524	0.999999996
Q6P3B9	Rbfa	Putative ribosome-binding factor A, mitochondrial OS=Mus musculus OX=10090 GN=Rbfa PE=2 SV=1	NA	
P01899	H2-D1	H-2 class I histocompatibility antigen, D-B alpha chain OS=Mus musculus OX=10090 GN=H2-D1 PE=1 SV=2	NA	
A0A0R4J1J1	Pnkd	MCG114807, isoform CRA_c OS=Mus musculus OX=10090 GN=Pnkd PE=1 SV=1	0.784085143	0.001094862
Q8BJU9	Mtrf1l	Peptide chain release factor 1-like, mitochondrial OS=Mus musculus OX=10090 GN=Mtrf1l PE=2 SV=1	-3.380821784	1.14E-06
G5E924	Hnrnpl	Heterogeneous nuclear ribonucleoprotein L (Fragment) OS=Mus musculus OX=10090 GN=Hnrnpl PE=1 SV=1	6.64385619	
Q8VEH3	Arl8a	ADP-ribosylation factor-like protein 8A OS=Mus musculus OX=10090 GN=Arl8a PE=1 SV=1	0.293958979	0.999999996
Q9JJG9	Noa1	Nitric oxide-associated protein 1 OS=Mus musculus OX=10090 GN=Noa1 PE=1 SV=1	-6.64385619	
Q3TFA9	Tmod3	Uncharacterized protein OS=Mus musculus OX=10090 GN=Tmod3 PE=2 SV=1	-0.205896101	0.999999996
Q9CQE1	Nipsnap3b	Protein NipSnap homolog 3B OS=Mus musculus OX=10090 GN=Nipsnap3b PE=1 SV=1	6.64385619	
A0A1G5SJA5	OTTMUSWSBG00059279	OTTMUSWSBP00075795 OS=Mus musculus domesticus OX=10092 GN=OTTMUSWSBG00059279 PE=4 SV=1	NA	
Q9CQ91	Ndufa3	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3 OS=Mus musculus OX=10090 GN=Ndufa3 PE=1 SV=1	-0.552156356	0.697017643
P11276	Fn1	Fibronectin OS=Mus musculus OX=10090 GN=Fn1 PE=1 SV=4	-1.279283757	
G3UWC2	Naalad2	N-acetylated alpha-linked acidic dipeptidase 2, isoform CRA_a OS=Mus musculus OX=10090 GN=Naalad2 PE=1 SV=1	NA	
Q8BH80	Vapb	Vesicle-associated membrane protein, associated protein B and C OS=Mus musculus OX=10090 GN=Vapb PE=1 SV=1	0.46571332	0.999999996
F8WHQ1	Tpd52	Tumor protein D52 OS=Mus musculus OX=10090 GN=Tpd52 PE=1 SV=1	NA	
P00920	Ca2	Carbonic anhydrase 2 OS=Mus musculus OX=10090 GN=Ca2 PE=1 SV=4	NA	
Q3TW77	Grn	Uncharacterized protein OS=Mus musculus OX=10090 GN=Grn PE=2 SV=1	-1.899695094	
Q8BP40	Acp6	Lysophosphatidic acid phosphatase type 6 OS=Mus musculus OX=10090 GN=Acp6 PE=1 SV=1	NA	
Q5DTJ9	Mypn	Myopalladin OS=Mus musculus OX=10090 GN=Mypn PE=1 SV=2	-2.029146346	0.078420278
Q3TBW2	Mrpl10	39S ribosomal protein L10, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl10 PE=1 SV=2	-1.831357964	0.351075393
A0A0R4J0I9	Lrp1	Low density lipoprotein receptor-related protein 1 OS=Mus musculus OX=10090 GN=Lrp1 PE=1 SV=1	NA	
A0A0N4SV63	Dysf	Dysferlin OS=Mus musculus OX=10090 GN=Dysf PE=1 SV=1	0.63691458	
P20065	Tmsb4x	Thymosin beta-4 OS=Mus musculus OX=10090 GN=Tmsb4x PE=1 SV=1	NA	
E9QAX2	Myo18a	Unconventional myosin-XVIIIa OS=Mus musculus OX=10090 GN=Myo18a PE=1 SV=1	0.532067552	0.832996643
E9PUQ5	Golga2	Golgin subfamily A member 2 OS=Mus musculus OX=10090 GN=Golga2 PE=1 SV=1	0.224040274	0.838487832
Q3TS44	Psma1	Proteasome subunit alpha type OS=Mus musculus OX=10090 GN=Psma1 PE=1 SV=1	-0.490050854	
H3BLK8	Zfhx4	Zinc finger homeobox protein 4 OS=Mus musculus OX=10090 GN=Zfhx4 PE=1 SV=1	-1.092340172	0.137325546
A0A087WQY7	Ndufaf8	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 8 OS=Mus musculus OX=10090 GN=Ndufaf8 PE=1 SV=1	6.64385619	
Q3TYK4	Prkar1a	Uncharacterized protein OS=Mus musculus OX=10090 GN=Prkar1a PE=2 SV=1	NA	
P97819	Pla2g6	85/88 kDa calcium-independent phospholipase A2 OS=Mus musculus OX=10090 GN=Pla2g6 PE=1 SV=3	2.107687869	0.0883331
Q6ZQ61	Matr3	MCG121979, isoform CRA_c (Fragment) OS=Mus musculus OX=10090 GN=Matr3 PE=2 SV=1	6.64385619	
D3Z0I0	Lrrc66	Leucine-rich repeat-containing protein 66 (Fragment) OS=Mus musculus OX=10090 GN=Lrrc66 PE=4 SV=1	NA	
Q8R105	Vps37c	Vacuolar protein sorting-associated protein 37C OS=Mus musculus OX=10090 GN=Vps37c PE=1 SV=1	NA	
P08905	Lyz2	Lysozyme C-2 OS=Mus musculus OX=10090 GN=Lyz2 PE=1 SV=2	NA	
Q00898	Serpina1e	Alpha-1-antitrypsin 1-5 OS=Mus musculus OX=10090 GN=Serpina1e PE=1 SV=1	-6.64385619	
Q9Z2B8	Myh13	Myosin heavy chain (Fragment) OS=Mus musculus OX=10090 GN=Myh13 PE=4 SV=1	0.44148348	0.692841855
Q9D1D4	Tmed10	Transmembrane emp24 domain-containing protein 10 OS=Mus musculus OX=10090 GN=Tmed10 PE=1 SV=1	6.64385619	
Q3V122	Mcm7	DNA replication licensing factor MCM7 OS=Mus musculus OX=10090 GN=Mcm7 PE=2 SV=1	NA	
Q91V61	Sfxn3	Sideroflexin-3 OS=Mus musculus OX=10090 GN=Sfxn3 PE=1 SV=1	1.625738062	
Q3UYV4	Gmeb1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Gmeb1 PE=2 SV=1	2.857781989	
B2RWB7	Tigar	9630033F20Rik protein OS=Mus musculus OX=10090 GN=Tigar PE=1 SV=1	1.471447616	0.017997877
P70460	Vasp	Vasodilator-stimulated phosphoprotein OS=Mus musculus OX=10090 GN=Vasp PE=1 SV=4	NA	
Q544D7	Slc27a1	Solute carrier family 27 (Fatty acid transporter), member 1, isoform CRA_a OS=Mus musculus OX=10090 GN=Slc27a1 PE=1 SV=1	-0.210896782	0.397033512
Q9QXT0	Cnpy2	Protein canopy homolog 2 OS=Mus musculus OX=10090 GN=Cnpy2 PE=1 SV=1	6.64385619	
Q8C0T9	Adcy10	Adenylate cyclase type 10 OS=Mus musculus OX=10090 GN=Adcy10 PE=1 SV=2	-0.475936324	0.880186141
Q8R216	Sirt4	NAD-dependent protein lipoamidase sirtuin-4, mitochondrial OS=Mus musculus OX=10090 GN=Sirt4 PE=1 SV=3	0.029982866	0.999999996
Q69ZT0	mKIAA1021	Phospholipid-transporting ATPase (Fragment) OS=Mus musculus OX=10090 GN=mKIAA1021 PE=3 SV=2	-0.516635639	0.397530425
Q571M0	Mfn1	MKIAA4032 protein (Fragment) OS=Mus musculus OX=10090 GN=Mfn1 PE=2 SV=1	-0.53951953	0.055233037
Q99JT1	Gatb	Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial OS=Mus musculus OX=10090 GN=Gatb PE=1 SV=1	1.09963185	0.146537545
Q3U186	Rars2	Probable arginine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Rars2 PE=1 SV=1	NA	
Q543N3	Lasp1	LIM and SH3 protein 1, isoform CRA_b OS=Mus musculus OX=10090 GN=Lasp1 PE=1 SV=1	NA	
P68040	Rack1	Receptor of activated protein C kinase 1 OS=Mus musculus OX=10090 GN=Rack1 PE=1 SV=3	-0.813499442	0.630589714
P62315	Snrpd1	Small nuclear ribonucleoprotein Sm D1 OS=Mus musculus OX=10090 GN=Snrpd1 PE=1 SV=1	-0.415037499	0.618490637
Q6PHQ9	Pabpc4	Polyadenylate-binding protein OS=Mus musculus OX=10090 GN=Pabpc4 PE=1 SV=1	NA	
Q3UBW8	Txndc5	Uncharacterized protein OS=Mus musculus OX=10090 GN=Txndc5 PE=2 SV=1	0.082702589	0.999999996
Q8BGV0	Nars2	Probable asparagine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Nars2 PE=1 SV=1	NA	
Q8BRG8	Tmem209	Transmembrane protein 209 OS=Mus musculus OX=10090 GN=Tmem209 PE=2 SV=1	NA	
Q8BPG0	Ybx3	Uncharacterized protein OS=Mus musculus OX=10090 GN=Ybx3 PE=2 SV=1	6.64385619	
Q9CQ22	Lamtor1	Ragulator complex protein LAMTOR1 OS=Mus musculus OX=10090 GN=Lamtor1 PE=1 SV=1	0.298658316	0.999999996
A2N1N1	B cell antigen receptor 	B cell antigen receptor OS=Mus musculus OX=10090 PE=4 SV=1	NA	
Q9CXV1	Sdhd	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial OS=Mus musculus OX=10090 GN=Sdhd PE=1 SV=2	0.617298483	0.0009346
P34928	Apoc1	Apolipoprotein C-I OS=Mus musculus OX=10090 GN=Apoc1 PE=1 SV=1	-0.279283757	0.997931566
Q9D113	Dnlz	DNL-type zinc finger protein OS=Mus musculus OX=10090 GN=Dnlz PE=1 SV=1	6.64385619	
Q9CWJ9	Atic	Bifunctional purine biosynthesis protein PURH OS=Mus musculus OX=10090 GN=Atic PE=1 SV=2	2.049282249	
A0T1J8	Lmo7	LIM domain only 7 OS=Mus musculus OX=10090 GN=Lmo7 PE=2 SV=1	NA	
Q3TGP3	Phyh	Uncharacterized protein OS=Mus musculus OX=10090 GN=Phyh PE=2 SV=1	NA	
P01887	B2m	Beta-2-microglobulin OS=Mus musculus OX=10090 GN=B2m PE=1 SV=2	-1.988504361	
B1ARB3	Pecam1	Platelet endothelial cell adhesion molecule OS=Mus musculus OX=10090 GN=Pecam1 PE=1 SV=1	6.64385619	
Q9EQI5	Ppbp	Chemokine (C-X-C motif) ligand 7, isoform CRA_b OS=Mus musculus OX=10090 GN=Ppbp PE=1 SV=1	0.069014678	0.999999996
Q9D4W6	Samsn1	SAM domain, SH3 domain and nuclear localization signals, 1, isoform CRA_b OS=Mus musculus OX=10090 GN=Samsn1 PE=2 SV=1	NA	
G3X975	Cars2	MCG11180, isoform CRA_a OS=Mus musculus OX=10090 GN=Cars2 PE=1 SV=1	2.805498835	0.01359883
Q9D0L7	Armc10	Armadillo repeat-containing protein 10 OS=Mus musculus OX=10090 GN=Armc10 PE=1 SV=1	NA	
Q570Z8	Picalm	MKIAA4114 protein (Fragment) OS=Mus musculus OX=10090 GN=Picalm PE=2 SV=1	-0.582079992	
O54734	Ddost	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Mus musculus OX=10090 GN=Ddost PE=1 SV=2	0.236339539	0.589624254
P62869	Elob	Elongin-B OS=Mus musculus OX=10090 GN=Elob PE=1 SV=1	-0.444183845	0.990526722
Q9CVE7	Cmc1	COX assembly mitochondrial protein (Fragment) OS=Mus musculus OX=10090 GN=Cmc1 PE=2 SV=1	1.499271883	0.001408177
Q9ERB0	Snap29	Synaptosomal-associated protein 29 OS=Mus musculus OX=10090 GN=Snap29 PE=1 SV=1	0.950095094	0.032598605
Q61234	Snta1	Alpha-1-syntrophin OS=Mus musculus OX=10090 GN=Snta1 PE=1 SV=1	6.64385619	
Q8VEG6	Cnot6l	CCR4-NOT transcription complex subunit 6-like OS=Mus musculus OX=10090 GN=Cnot6l PE=1 SV=2	0.607862903	0.417273375
Q3TVK3	Dnpep	Aspartyl aminopeptidase OS=Mus musculus OX=10090 GN=Dnpep PE=1 SV=1	NA	
Q8K1J6	Trnt1	CCA tRNA nucleotidyltransferase 1, mitochondrial OS=Mus musculus OX=10090 GN=Trnt1 PE=1 SV=1	6.64385619	
I7DM66	Dhrs7b	PexRAP OS=Mus musculus OX=10090 GN=Dhrs7b PE=2 SV=1	0.958285901	0.106285472
D3Z420	Fam186b	Family with sequence similarity 186, member B OS=Mus musculus OX=10090 GN=Fam186b PE=4 SV=1	1.0614306	0.366058516
Q9D519	4930524N10Rik	RIKEN cDNA 4930524N10 gene OS=Mus musculus OX=10090 GN=4930524N10Rik PE=2 SV=1	-0.450084446	0.66316081
B1AQF4	Dusp3	Dual-specificity protein phosphatase 3 OS=Mus musculus OX=10090 GN=Dusp3 PE=1 SV=1	0.163498732	0.999999996
B1ATI0	Aldh3a2	Aldehyde dehydrogenase OS=Mus musculus OX=10090 GN=Aldh3a2 PE=1 SV=1	NA	
Q3TC14	Impa2	Inositol-1-monophosphatase (Fragment) OS=Mus musculus OX=10090 GN=Impa2 PE=2 SV=1	NA	
P58659	Eva1c	Protein eva-1 homolog C OS=Mus musculus OX=10090 GN=Eva1c PE=2 SV=2	NA	
P21440	Abcb4	Phosphatidylcholine translocator ABCB4 OS=Mus musculus OX=10090 GN=Abcb4 PE=1 SV=2	-0.089267338	0.999999996
Q3TDI7	3110040N11Rik	RIKEN cDNA 3110040N11, isoform CRA_d OS=Mus musculus OX=10090 GN=3110040N11Rik PE=2 SV=1	0.729444007	0.999999996
A0A0R4J1X6	Adck2	AarF domain containing kinase 2, isoform CRA_a OS=Mus musculus OX=10090 GN=Adck2 PE=1 SV=1	NA	
J3QPZ5	Cfap73	Cilia- and flagella-associated protein 73 OS=Mus musculus OX=10090 GN=Cfap73 PE=3 SV=1	NA	
P35550	Fbl	rRNA 2'-O-methyltransferase fibrillarin OS=Mus musculus OX=10090 GN=Fbl PE=1 SV=2	NA	
Q5XK33	Sdhc	Succinate dehydrogenase complex, subunit C, integral membrane protein OS=Mus musculus OX=10090 GN=Sdhc PE=2 SV=1	-0.364013496	0.999999996
P32921	Wars	Tryptophan--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Wars PE=1 SV=2	-0.15682011	0.999999996
E9PZ97	Blm	Bloom syndrome protein homolog OS=Mus musculus OX=10090 GN=Blm PE=1 SV=1	NA	
B7ZNU9	Sntb2	Beta-2-syntrophin OS=Mus musculus OX=10090 GN=Sntb2 PE=1 SV=1	6.64385619	
P62320	Snrpd3	Small nuclear ribonucleoprotein Sm D3 OS=Mus musculus OX=10090 GN=Snrpd3 PE=1 SV=1	0.010063683	0.990526722
Q3U319	Rnf40	E3 ubiquitin-protein ligase BRE1B OS=Mus musculus OX=10090 GN=Rnf40 PE=1 SV=2	0.668119125	0.037699472
Q4VAD2	Gm13103	Predicted gene, OTTMUSG00000010433 OS=Mus musculus OX=10090 GN=Gm13103 PE=2 SV=1	NA	
E9Q2C0	Cfap46	Cilia and flagella-associated protein 46 OS=Mus musculus OX=10090 GN=Cfap46 PE=1 SV=2	-0.304006187	0.999999996
Q99PT1	Arhgdia	Rho GDP-dissociation inhibitor 1 OS=Mus musculus OX=10090 GN=Arhgdia PE=1 SV=3	6.64385619	
Q3UJU9	Rmdn3	Regulator of microtubule dynamics protein 3 OS=Mus musculus OX=10090 GN=Rmdn3 PE=1 SV=2	-6.64385619	
Q91ZE0	Tmlhe	Trimethyllysine dioxygenase, mitochondrial OS=Mus musculus OX=10090 GN=Tmlhe PE=1 SV=2	NA	
Q6A0F1	Cct8	MKIAA0002 protein (Fragment) OS=Mus musculus OX=10090 GN=Cct8 PE=2 SV=1	0.034215715	0.999999996
B2RTD7	Klhl10	Kelch-like 10 (Drosophila) OS=Mus musculus OX=10090 GN=Klhl10 PE=1 SV=1	NA	
P07309	Ttr	Transthyretin OS=Mus musculus OX=10090 GN=Ttr PE=1 SV=1	-0.075520008	0.999999996
A6H644	Ppp1r12b	MCG130490 OS=Mus musculus OX=10090 GN=Ppp1r12b PE=1 SV=1	NA	
Q3UP42	S100a9	S100 calcium binding protein A9 (Calgranulin B), isoform CRA_a OS=Mus musculus OX=10090 GN=S100a9 PE=1 SV=1	NA	
Q14BM8	Pcdhb16	Protocadherin beta 16 OS=Mus musculus OX=10090 GN=Pcdhb16 PE=2 SV=1	NA	
Q70KF4	Cmya5	Cardiomyopathy-associated protein 5 OS=Mus musculus OX=10090 GN=Cmya5 PE=1 SV=2	-1.038006323	0.016569609
Q8CHG2	Sall2	MKIAA0360 protein (Fragment) OS=Mus musculus OX=10090 GN=Sall2 PE=2 SV=1	6.64385619	
Q3UK08	Tsg101	Uncharacterized protein OS=Mus musculus OX=10090 GN=Tsg101 PE=2 SV=1	6.64385619	
F6Q2G7	Bend5	BEN domain-containing protein 5 (Fragment) OS=Mus musculus OX=10090 GN=Bend5 PE=4 SV=1	NA	
Q9R0Q6	Arpc1a	Actin-related protein 2/3 complex subunit 1A OS=Mus musculus OX=10090 GN=Arpc1a PE=1 SV=1	NA	
Q8R2M2	Dnttip2	Deoxynucleotidyltransferase terminal-interacting protein 2 OS=Mus musculus OX=10090 GN=Dnttip2 PE=1 SV=1	NA	
D3YY91	Lrr1	Leucine-rich repeat protein 1 OS=Mus musculus OX=10090 GN=Lrr1 PE=1 SV=1	0.062121712	0.999999996
Q9CQW9	Ifitm3	Interferon-induced transmembrane protein 3 OS=Mus musculus OX=10090 GN=Ifitm3 PE=1 SV=1	NA	
A2AEY4	Map7d3	MAP7 domain-containing protein 3 OS=Mus musculus OX=10090 GN=Map7d3 PE=2 SV=1	NA	
Q4U4S6	Xirp2	Xin actin-binding repeat-containing protein 2 OS=Mus musculus OX=10090 GN=Xirp2 PE=1 SV=1	6.64385619	
Q8BNZ9	Mb21d1	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Mb21d1 PE=2 SV=1	-1.329159664	0.553074398
D3YUP5	Exoc3l2	Exocyst complex component 3-like 2 OS=Mus musculus OX=10090 GN=Exoc3l2 PE=1 SV=2	-6.64385619	
J3JS86	Cep112	Centrosomal protein of 112 kDa OS=Mus musculus OX=10090 GN=Cep112 PE=1 SV=2	-0.715485867	0.622934105
C9W8M4	Tex43	Testis specific expressed protein 7 OS=Mus musculus OX=10090 GN=Tex43 PE=1 SV=1	NA	
Q9QUM9	Psma6	Proteasome subunit alpha type-6 OS=Mus musculus OX=10090 GN=Psma6 PE=1 SV=1	NA	
A0A509	Myot	MCG4625 OS=Mus musculus OX=10090 GN=Myot PE=1 SV=1	0.134878054	
E9QJW0	Mgst1	Microsomal glutathione S-transferase 1 OS=Mus musculus OX=10090 GN=Mgst1 PE=1 SV=1	-6.64385619	
Q4G0F8	Ubn1	Ubinuclein-1 OS=Mus musculus OX=10090 GN=Ubn1 PE=2 SV=1	-6.64385619	
Q3UGS8	Akr1b7	Uncharacterized protein OS=Mus musculus OX=10090 GN=Akr1b7 PE=2 SV=1	-0.345564459	0.999999996
O35659	Glp1r	Glucagon-like peptide 1 receptor OS=Mus musculus OX=10090 GN=Glp1r PE=1 SV=2	NA	
O88630	Gosr1	Golgi SNAP receptor complex member 1 OS=Mus musculus OX=10090 GN=Gosr1 PE=1 SV=2	NA	
A0A0N4SVR5	Rasgef1a	RasGEF domain family, member 1A OS=Mus musculus OX=10090 GN=Rasgef1a PE=1 SV=1	-1.055891201	0.010527248
Q3TZI7	Prnp	Major prion protein OS=Mus musculus OX=10090 GN=Prnp PE=2 SV=1	NA	
Q6A025	Ppp1r26	Protein phosphatase 1 regulatory subunit 26 OS=Mus musculus OX=10090 GN=Ppp1r26 PE=2 SV=2	NA	
Q6ZQG1	Nup205	MCG21756, isoform CRA_a (Fragment) OS=Mus musculus OX=10090 GN=Nup205 PE=2 SV=1	0.856786546	0.947499065
Q6ZQI3	Mlec	Malectin OS=Mus musculus OX=10090 GN=Mlec PE=1 SV=2	1.733354341	0.000319365
