Gene	Gene synonym	Ensembl	Uniprot	Subcellular main location
NCOA1	bHLHe74, F-SRC-1, KAT13A, NCoA-1, RIP160, SRC1	ENSG00000084676	Q15788	Nucleoplasm
NCOA3	ACTR, AIB1, bHLHe42, CAGH16, KAT13B, p/CIP, RAC3, SRC-3, SRC3, TNRC16, TRAM-1	ENSG00000124151	Q9Y6Q9	Nucleoplasm
NCOA4	ARA70, DKFZp762E1112, ELE1, PTC3, RFG	ENSG00000266412	Q13772	Nucleoli
NCOR1	hCIT529I10, hN-CoR, KIAA1047, MGC104216, N-CoR, PPP1R109, TRAC1	ENSG00000141027	O75376	Nucleoplasm
NCSTN	APH2, KIAA0253	ENSG00000162736	Q92542	Cytosol
NDN	HsT16328, PWCR	ENSG00000182636	Q99608	Nucleoplasm, Cytosol
NDOR1	bA350O14.9, NR1	ENSG00000188566	Q9UHB4	Cytosol
NDRG1	CAP43, DRG1, NDR1, RTP, TDD5	ENSG00000104419	Q92597	Cytosol
NDRG2	KIAA1248, SYLD	ENSG00000165795	Q9UN36	Centriolar satellite
NDRG4	KIAA1180, SMAP-8	ENSG00000103034	Q9ULP0	Nucleoplasm, Cytosol
NDST2	HSST2, NST2	ENSG00000166507	P52849	Cytosol
NDUFA1	CI-MWFE, MWFE	ENSG00000125356	O15239	Mitochondria
NDUFAF1	CGI-65, CIA30	ENSG00000137806	Q9Y375	Cytosol
NDUFV1	CI-51K	ENSG00000167792	P49821	Mitochondria
NECAB1	EFCBP1	ENSG00000123119	Q8N987	Nucleoplasm
NECAP1	DKFZP566B183	ENSG00000089818	Q8NC96	Vesicles
NEDD4	KIAA0093, MGC176705, NEDD4-1, RPF1	ENSG00000069869	P46934	Cytosol
NEDD8	Nedd-8	ENSG00000129559	Q15843	Nucleoplasm
NEDD9	CAS-L, CASS2, HEF1	ENSG00000111859	Q14511	Cytosol
NEGR1	IGLON4, KILON, MGC46680, Ntra	ENSG00000172260	Q7Z3B1	Vesicles, Actin filaments, Cytosol
NEK1	KIAA1901, NY-REN-55	ENSG00000137601	Q96PY6	Cytosol
NEK4	NRK2, pp12301, STK2	ENSG00000114904	P51957	Cytosol
NEK6	SID6-1512	ENSG00000119408	Q9HC98	Nucleoplasm, Centriolar satellite, Cytosol
NELFCD	HSPC130, NELF-C, NELF-D, TH1, TH1L	ENSG00000101158		Nucleoplasm, Nuclear bodies
NEMF	FLJ10051, NY-CO-1, SDCCAG1	ENSG00000165525	O60524	Nucleoplasm, Cytosol
NEXMIF	KIAA2022, KIDLIA, MRX98, XPN	ENSG00000050030	Q5QGS0	Nucleoplasm
NF2	ACN, BANF, merlin, SCH	ENSG00000186575	P35240	Plasma membrane
NFAT5	KIAA0827, NF-AT5, NFATL1, NFATZ, OREBP, TONEBP	ENSG00000102908	O94916	Nucleoplasm
NFATC2	NF-ATP, NFAT1, NFATp	ENSG00000101096	Q13469	Nucleoplasm, Cytosol
NFATC3	NFAT4, NFATX	ENSG00000072736	Q12968	Nucleoplasm, Cytosol
NFATC4	NFAT3	ENSG00000100968	Q14934	Nuclear speckles, Cytosol
NFE2L1	FLJ00380, LCR-F1, NRF1, TCF11	ENSG00000082641	Q14494	Nucleoplasm
NFE2L2	NRF2	ENSG00000116044	Q16236	Nucleoplasm, Plasma membrane
NFKB1	KBF1, NF-kappaB, NF-kB1, NFkappaB, NFKB-p50, p105, p50	ENSG00000109320	P19838	Nucleoplasm
NFKB2	LYT-10, NF-kB2, p105, p49/p100, p52	ENSG00000077150	Q00653	Cytosol
NFKBIA	IkappaBalpha, IKBA, MAD-3, NFKBI	ENSG00000100906	P25963	Cytosol
NFKBIB	IKBB, TRIP9	ENSG00000104825	Q15653	Nucleoplasm
NFKBIE	IKBE	ENSG00000146232	O00221	Nucleoli fibrillar center
NFS1	IscS, NifS	ENSG00000244005	Q9Y697	Nucleoplasm, Cytosol
NFU1	CGI-33, HIRIP5, NifU, NIFUC	ENSG00000169599	Q9UMS0	Cytosol
NFX1	MGC20369, NFX2, TEG-42, Tex42	ENSG00000086102	Q12986	Nucleoplasm, Cytosol
NGEF	ARHGEF27	ENSG00000066248	Q8N5V2	Plasma membrane, Cytosol
NHP2	FLJ20479, NOLA2	ENSG00000145912	Q9NX24	Nucleoplasm
NIM1K	MGC42105, NIM1	ENSG00000177453	Q8IY84	Cytosol
NINL	KIAA0980, NLP	ENSG00000101004	Q9Y2I6	Cytokinetic bridge, Cytosol
NIPBL	DKFZp434L1319, FLJ11203, FLJ12597, FLJ13354, FLJ13648, IDN3, Scc2	ENSG00000164190	Q6KC79	Nucleoplasm
NIT2		ENSG00000114021	Q9NQR4	Cytosol
NKAIN2	FAM77B, TCBA1	ENSG00000188580	Q5VXU1	Cytosol
NKAP	FLJ22626	ENSG00000101882	Q8N5F7	Nucleoplasm
NKAPD1	C11orf57, FLJ10726	ENSG00000150776	Q6ZUT1	Cytosol
NKTR	p104	ENSG00000114857	P30414	Nucleoplasm, Plasma membrane, Cytosol
NKX2-3	CSX3, NKX2.3, NKX2C, NKX4-3	ENSG00000119919	Q8TAU0	Nucleoli, Cytosol
NKX2-5	CSX, CSX1, NKX2.5, NKX2E, NKX4-1	ENSG00000183072	P52952	Nucleoplasm
NKX3-1	BAPX2, NKX3.1, NKX3A	ENSG00000167034	Q99801	Nucleoplasm
NLRC3	CLR16.2, FLJ00348, NOD3	ENSG00000167984	Q7RTR2	Cytosol
NLRP1	CARD7, CLR17.1, DEFCAP, DKFZp586O1822, KIAA0926, NAC, NALP1, SLEV1, VAMAS1	ENSG00000091592	Q9C000	Nucleoplasm, Cytosol
NLRP11	CLR19.6, NALP11, NOD17, PAN10, PYPAF6	ENSG00000179873	P59045	Cytosol
NLRP14	CLR11.2, GC-LRR, Nalp-iota, NALP14, NOD5, PAN8	ENSG00000158077	Q86W24	Cytosol
NLRP2	CLR19.9, FLJ20510, NALP2, NBS1, PAN1, PYPAF2	ENSG00000022556	Q9NX02	Golgi apparatus, Vesicles, Cytosol
NMBR	BB1, BB1R	ENSG00000135577	P28336	Plasma membrane, Cytosol
NME1	NDPKA, NM23, NM23-H1	ENSG00000239672	P15531	Cytosol
NME1-NME2	NM23-LV, NMELV	ENSG00000011052		Cytosol
NME2	NDPKB, NM23-H2	ENSG00000243678	P22392	Cytosol
NME3	DR-nm23, NDPKC, NM23-H3	ENSG00000103024	Q13232	Nucleoplasm
NMI		ENSG00000123609	Q13287	Nucleoplasm, Cytosol
NMRK1	bA235O14.2, C9orf95, FLJ20559, NRK1	ENSG00000106733	Q9NWW6	Nucleoplasm, Cytosol
NMT1	NMT	ENSG00000136448	P30419	Plasma membrane, Cytosol
NMT2		ENSG00000152465	O60551	Golgi apparatus, Plasma membrane, Cytosol
NNMT		ENSG00000166741	P40261	Golgi apparatus
NOB1	ART-4, MST158, NOB1P, PSMD8BP1	ENSG00000141101	Q9ULX3	Cytosol
NOCT	Ccr4c, CCR4L, CCRN4L, NOC	ENSG00000151014	Q9UK39	Nuclear bodies
NOD2	BLAU, CARD15, CD, CLR16.3, IBD1, NLRC2, PSORAS1	ENSG00000167207	Q9HC29	Golgi apparatus, Cytosol
NOL3	ARC, CARD2, MYP, NOP30	ENSG00000140939	O60936	Nucleoplasm, Cytosol
NOP9	C14orf21	ENSG00000196943	Q86U38	Nucleoplasm
NOSTRIN	MGC20702	ENSG00000163072	Q8IVI9	Cytosol
NOTCH3	CADASIL, CASIL	ENSG00000074181	Q9UM47	Nucleoplasm, Cytosol
NPDC1	CAB-, CAB1, DKFZp586J0523	ENSG00000107281	Q9NQX5	Nucleoplasm
NPEPPS	MP100, PSA	ENSG00000141279	P55786	Cytosol
NPHP4	KIAA0673, POC10, SLSN4	ENSG00000131697	O75161	Nucleoplasm, Cytosol
NPLOC4	FLJ20657, KIAA1499, NPL4	ENSG00000182446	Q8TAT6	Nucleoplasm, Cytosol
NPM3		ENSG00000107833	O75607	Nucleoli, Actin filaments, Cytosol
NPNT	EGFL6L, POEM	ENSG00000168743	Q6UXI9	Nucleoplasm, Cell Junctions, Cytosol
NPR3	ANPRC, C5orf23, FLJ14054, GUCY2B, NPRC	ENSG00000113389	P17342	Cytosol
NPRL2	NPR2, NPR2L, TUSC4	ENSG00000114388	Q8WTW4	Cytosol
NPRL3	C16orf35, CGTHBA, HS-40, MARE, NPR3, RMD11	ENSG00000103148	Q12980	Cytosol
NPTXR		ENSG00000221890	O95502	Plasma membrane, Cytosol
NPY1R	NPYR	ENSG00000164128	P25929	Mitochondria, Cytosol
NQO1	DHQU, DIA4, DTD, NMOR1, QR1	ENSG00000181019	P15559	Cytosol
NQO2	DHQV, DIA6, NMOR2, QR2	ENSG00000124588	P16083	Cytosol
NR2C1	TR2, TR2-11	ENSG00000120798	P13056	Nucleoplasm
NR2F1	COUP-TFI, EAR-3, ERBAL3, SVP44, TCFCOUP1, TFCOUP1	ENSG00000175745	P10589	Nucleoplasm
NR2F2	ARP1, COUP-TFII, COUPTFB, NF-E3, SVP40, TFCOUP2	ENSG00000185551	P24468	Nucleoplasm
NR3C1	GR, GRL	ENSG00000113580	P04150	Nucleoplasm, Cytosol
NR4A1	GFRP1, HMR, N10, NAK-1, NGFIB, NUR77, TR3	ENSG00000123358	P22736	Nucleoplasm
NR6A1	CT150, GCNF, GCNF1, RTR	ENSG00000148200	Q15406	Nucleoplasm
NRARP	MGC61598	ENSG00000198435	Q7Z6K4	Cytosol
NRBF2	COPR1, COPR2, DKFZp564C1664, FLJ30395	ENSG00000148572	Q96F24	Nucleoplasm
NRBP1	BCON3, MADM, MUDPNP, NRBP	ENSG00000115216	Q9UHY1	Cytosol
NRBP2	DKFZp434P086	ENSG00000185189	Q9NSY0	Cytosol
NRF1	ALPHA-PAL, EWG	ENSG00000106459	Q16656	Nucleoplasm
NRIP1	RIP140	ENSG00000180530	P48552	Nucleoplasm, Nucleoli
NRIP2	DKFZP761G1913	ENSG00000053702	Q9BQI9	Nucleoplasm, Cytosol
NRIP3	C11orf14	ENSG00000175352	Q9NQ35	Cytosol
NRK	DKFZp686A17109	ENSG00000123572	Q7Z2Y5	Nucleoplasm, Cytosol
NRL	D14S46E, NRL-MAF, RP27	ENSG00000129535	P54845	Nucleoplasm
NRSN1	p24, VMP	ENSG00000152954	Q8IZ57	Plasma membrane, Cytosol
NRSN2	C20orf98, dJ1103G7.6	ENSG00000125841	Q9GZP1	Vesicles
NSF	SEC18, SKD2	ENSG00000073969	P46459	Cytosol
NSFL1C	dJ776F14.1, p47, UBX1, UBXD10, UBXN2C	ENSG00000088833	Q9UNZ2	Nucleoplasm, Cytosol
NT5C	cdN, DNT-1, DNT1, PN-I, UMPH2	ENSG00000125458	Q8TCD5	Cytosol
NT5DC3	FLJ11266, TU12B1-TY	ENSG00000111696	Q86UY8	Mitochondria, Cytosol
NT5E	CALJA, CD73, eN, eNT, NT5	ENSG00000135318	P21589	Plasma membrane
NTMT1	AD-003, C9orf32, HOMT1A, METTL11A, NRMT, NRMT1	ENSG00000148335	Q9BV86	Nucleoplasm
NTPCR	C1orf57, HCR-NTPase, MGC13186	ENSG00000135778	Q9BSD7	Cytosol
NTRK1	MTC, TRK, TRKA	ENSG00000198400	P04629	Vesicles, Cytosol
NTRK2	TRKB	ENSG00000148053	Q16620	Cytosol
NUAK2	FLJ90349, SNARK	ENSG00000163545	Q9H093	Nucleoplasm, Cytosol
NUBP1	NBP1, NBP35	ENSG00000103274	P53384	Cytosol
NUBP2	CFD1	ENSG00000095906	Q9Y5Y2	Nucleoplasm, Cytosol
NUDC	NudC	ENSG00000090273	Q9Y266	Cytosol
NUDCD1	CML66, FLJ14991	ENSG00000120526	Q96RS6	Nucleoplasm
NUDCD2	DKFZp686E10109, NudCL2	ENSG00000170584	Q8WVJ2	Microtubules
NUDCD3	KIAA1068, NudCL	ENSG00000015676	Q8IVD9	Plasma membrane, Cytosol
NUDT1	MTH1	ENSG00000106268	P36639	Cytosol
NUDT10	DIPP3a, hDIPP3alpha	ENSG00000122824	Q8NFP7	Cytosol
NUDT11	DIPP3b, FLJ10628, hDIPP3beta	ENSG00000196368	Q96G61	Cytosol
NUDT16L1	SDOS	ENSG00000168101	Q9BRJ7	Plasma membrane, Cytosol
NUDT17	FLJ34433	ENSG00000186364	P0C025	Centrosome, Cytosol
NUDT19	RP2	ENSG00000213965	A8MXV4	Nucleoplasm, Nucleoli, Cytosol
NUDT3	DIPP	ENSG00000272325	O95989	Cytosol
NUDT4	DIPP2, DIPP2alpha, DIPP2beta, HDCMB47P, KIAA0487	ENSG00000173598	Q9NZJ9	Cytosol
NUDT4B	NUDT4P1	ENSG00000177144		Cytosol
NUDT8	FLJ41567	ENSG00000167799	Q8WV74	Nucleoli
NUFIP2	182-FIP, 82-FIP, FIP-82, KIAA1321, MGC117262, PIG1	ENSG00000108256	Q7Z417	Nucleoplasm
NUP188	KIAA0169	ENSG00000095319	Q5SRE5	Nucleoplasm
NUP85	FLJ12549, NUP75	ENSG00000125450	Q9BW27	Nucleoplasm
NXN	FLJ12614, NRX	ENSG00000167693	Q6DKJ4	Golgi apparatus, Cytosol
NXNL2	C9orf121, RdCVF2	ENSG00000130045	Q5VZ03	Cytosol
NXT1	MTR2, P15	ENSG00000132661	Q9UKK6	Nucleoplasm
NXT2	P15-2	ENSG00000101888	Q9NPJ8	Nucleoplasm, Cytosol
OAS1	IFI-4, OIAS, OIASI	ENSG00000089127	P00973	Nucleoplasm, Cytosol
OAS3		ENSG00000111331	Q9Y6K5	Nucleoplasm, Cytosol
OASL	OASL1, p59OASL, TRIP14	ENSG00000135114	Q15646	Nucleoplasm, Cytosol
OBSCN	ARHGEF30, KIAA1556, KIAA1639, UNC89	ENSG00000154358	Q5VST9	Plasma membrane, Cytosol
OCA2	BEY, BEY1, BEY2, D15S12, EYCL, EYCL2, EYCL3, P	ENSG00000104044	Q04671	Plasma membrane
OCRL	OCRL1	ENSG00000122126	Q01968	Cytosol
ODAM	APin, FLJ20513	ENSG00000109205	A1E959	Nucleoplasm
ODC1	ODC	ENSG00000115758	P11926	Plasma membrane, Cytosol
OGFOD1	FLJ10826, KIAA1612, TPA1	ENSG00000087263	Q8N543	Nucleoplasm
OLA1	GTPBP9, PTD004	ENSG00000138430	Q9NTK5	Cytosol
OLFM1	AMY, NOE1, NOELIN, OlfA	ENSG00000130558	Q99784	Nucleoli
OLFM4	GC1, GW112, OlfD	ENSG00000102837	Q6UX06	Nucleoplasm, Plasma membrane
OLFML2A	FLJ00237	ENSG00000185585	Q68BL7	Nucleoplasm, Cytosol
OLFML2B	DKFZP586L151	ENSG00000162745	Q68BL8	Cytosol
OPA3	FLJ22187, MGA3	ENSG00000125741	Q9H6K4	Cytosol
OPN1SW	BCP, BOP, CBT	ENSG00000128617	P03999	Nucleoplasm
OPRK1	KOR, OPRK	ENSG00000082556	P41145	Plasma membrane
OPTN	FIP-2, FIP2, GLC1E, HIP7, HYPL, NRP, TFIIIA-INTP	ENSG00000123240	Q96CV9	Cytosol
ORAI1	CRACM1, FLJ14466, TMEM142A	ENSG00000276045	Q96D31	Cytosol
ORAI3	MGC13024, TMEM142C	ENSG00000175938	Q9BRQ5	Nucleoplasm, Cytosol
ORC2	ORC2L	ENSG00000115942	Q13416	Nucleoplasm
ORC5	ORC5L, Orc5p, ORC5T, PPP1R117	ENSG00000164815	O43913	Nucleoplasm
OSBP	OSBP1	ENSG00000110048	P22059	Golgi apparatus
OSBP2	KIAA1664, ORP-4, ORP4, OSBPL1	ENSG00000184792	Q969R2	Cytosol
OSBPL10		ENSG00000144645	Q9BXB5	Golgi apparatus, Plasma membrane, Cytosol
OSBPL1A	ORP-1, ORP1, OSBPL1B	ENSG00000141447	Q9BXW6	Nucleoplasm, Cytosol
OSBPL2	DFNA67, KIAA0772, ORP-2	ENSG00000130703	Q9H1P3	Cytosol
OSBPL3	KIAA0704, ORP-3, ORP3, OSBP3	ENSG00000070882	Q9H4L5	Cytosol
OSBPL7	MGC71150, ORP7	ENSG00000006025	Q9BZF2	Nucleoplasm
OSBPL8	MST120, MSTP120, ORP8, OSBP10	ENSG00000091039	Q9BZF1	Vesicles, Cytosol
OSCAR		ENSG00000170909	Q8IYS5	Nucleoplasm, Plasma membrane, Cytosol
OSGIN1	BDGI, OKL38	ENSG00000140961	Q9UJX0	Nucleoplasm, Cytosol
OSTF1	bA235O14.1, OSF, SH3P2	ENSG00000134996	Q92882	Cytosol
OSTM1	GL, HSPC019	ENSG00000081087	Q86WC4	Cytosol
OTOGL	C12orf64, FLJ90579	ENSG00000165899	Q3ZCN5	Cytosol
OTUB1	FLJ20113, FLJ40710	ENSG00000167770	Q96FW1	Nucleoplasm, Cytosol
OTUD3	DUBA4, KIAA0459	ENSG00000169914	Q5T2D3	Cytosol
OTUD4	DUBA6, HSHIN1, KIAA1046	ENSG00000164164	Q01804	Cytosol
OTUD5	DKFZp761A052, DUBA	ENSG00000068308	Q96G74	Cytosol
OTUD6B	CGI-77, DUBA5	ENSG00000155100	Q8N6M0	Nucleoplasm, Golgi apparatus, Cytosol
OTUD7A	C15orf16, CEZANNE2, OTUD7	ENSG00000169918	Q8TE49	Nucleoli, Cytosol
OTX1		ENSG00000115507	P32242	Nuclear speckles, Cytosol
OVCA2		ENSG00000262664	Q8WZ82	Nucleoplasm
OVOL2	bA504H3.3, CHED, CHED1, HOVO2, ZNF339	ENSG00000125850	Q9BRP0	Nucleoplasm
OXLD1	C17orf90, MGC104712	ENSG00000204237	Q5BKU9	Vesicles, Cytosol
OXSM	CEM1, FASN2D, FLJ20604, KS	ENSG00000151093	Q9NWU1	Mitochondria, Cytosol
OXSR1	KIAA1101, OSR1	ENSG00000172939	O95747	Cytosol
P2RX5	LRH-1, P2X5	ENSG00000083454	Q93086	Cytosol
P2RX6	MGC129625, P2RXL1, P2X6, P2XM	ENSG00000099957	O15547	Nucleoli, Cytosol
P2RY2	P2U	ENSG00000175591	P41231	Cytosol
P3H3	GRCB, HSU47926, LEPREL2	ENSG00000110811	Q8IVL6	Plasma membrane, Cytosol
P4HTM	EGLN4, FLJ20262, HIFPH4, P4H-TM, PH-4, PH4, PHD4	ENSG00000178467	Q9NXG6	Vesicles, Cytosol
PA2G4		ENSG00000170515	Q9UQ80	Cytosol
PAAF1	FLJ11848, Rpn14, WDR71	ENSG00000175575	Q9BRP4	Nucleoplasm
PABPC1	PAB1, PABP1, PABPC2, PABPL1	ENSG00000070756	P11940	Cytosol
PABPC1L	C20orf119, dJ1069P2.3, ePAB, PABPC1L1	ENSG00000101104	Q4VXU2	Cytosol
PABPC3	PABP3, PABPL3, tPABP	ENSG00000151846	Q9H361	Cytosol
PABPC4	APP-1, iPABP	ENSG00000090621	Q13310	Cytosol
PACS1	FLJ10209, KIAA1175	ENSG00000175115	Q6VY07	Microtubules, Cytosol
PACSIN2	SDPII	ENSG00000100266	Q9UNF0	Nuclear speckles, Vesicles, Cytosol
PACSIN3	SDPIII	ENSG00000165912	Q9UKS6	Cytosol
PADI1	HPAD10, PAD1, PDI, PDI1	ENSG00000142623	Q9ULC6	Cytosol
PAFAH1B2		ENSG00000168092	P68402	Cytosol
PAICS	ADE2H1, AIRC, PAIS	ENSG00000128050	P22234	Cytosol
PAIP1		ENSG00000172239	Q9H074	Plasma membrane, Cytosol
PAIP2B	KIAA1155	ENSG00000124374	Q9ULR5	Cytosol
PAK1		ENSG00000149269	Q13153	Plasma membrane, Cytosol
PAK3	bPAK, hPAK3, MRX30, MRX47	ENSG00000077264	O75914	Cytosol
PALLD	CGI-151, KIAA0992, SIH002	ENSG00000129116	Q8WX93	Plasma membrane, Actin filaments
PAM	PAL, PHM	ENSG00000145730	P19021	Golgi apparatus, Cytosol
PANK2	C20orf48, FLJ11729, HARP, HSS, NBIA1, PKAN	ENSG00000125779	Q9BZ23	Cytosol
PANK4	FLJ10782	ENSG00000157881	Q9NVE7	Cytosol
PAPD4	FLJ38499, GLD2, TUT2	ENSG00000164329	Q6PIY7	Cytosol
PAQR7	MPRA, mSR	ENSG00000182749	Q86WK9	Cytosol
PARD6A	PAR-6, PAR-6A, PAR6alpha, TAX40, TIP-40	ENSG00000102981	Q9NPB6	Cell Junctions, Actin filaments
PARD6B	PAR-6B	ENSG00000124171	Q9BYG5	Cytosol
PARG		ENSG00000227345	Q86W56	Nucleoplasm
PARK7	DJ-1, DJ1, GATD2	ENSG00000116288	Q99497	Nucleoplasm, Cytosol
PARM1	Cipar1, DKFZP564O0823, WSC4	ENSG00000169116	Q6UWI2	Nucleoplasm, Vesicles, Cytosol
PARP10	FLJ14464	ENSG00000178685	Q53GL7	Nucleoli
PARP11	C12orf6	ENSG00000111224	Q9NR21	Nuclear bodies
PARP14	KIAA1268, pART8	ENSG00000173193	Q460N5	Cytosol
PARP4	ADPRTL1, p193, VAULT3, VPARP, VWA5C	ENSG00000102699	Q9UKK3	Cytosol
PARP8	FLJ21308, pART16	ENSG00000151883	Q8N3A8	Nucleoplasm
PARP9	BAL, BAL1	ENSG00000138496	Q8IXQ6	Nucleoplasm, Cytosol
PARVA	FLJ10793, FLJ12254, MXRA2	ENSG00000197702		Actin filaments, Focal adhesion sites
PARVB	CGI-56	ENSG00000188677	Q9HBI1	Cytosol
PASK	KIAA0135, PASKIN, STK37	ENSG00000115687	Q96RG2	Cytosol
PAX5	BSAP	ENSG00000196092	Q02548	Nucleoplasm
PAXBP1	C21orf66, fSAP105, GCFC, GCFC1	ENSG00000159086	Q9Y5B6	Nucleoplasm
PBDC1	CXorf26, MGC874	ENSG00000102390	Q9BVG4	Nucleoplasm
PBK	CT84, FLJ14385, Nori-3, SPK, TOPK	ENSG00000168078	Q96KB5	Cytosol
PBX1		ENSG00000185630	P40424	Nucleoplasm
PBX3		ENSG00000167081	P40426	Nucleoplasm
PBXIP1	HPIP	ENSG00000163346	Q96AQ6	Vesicles
PCBD1	DCOH, PCBD, PCD	ENSG00000166228	P61457	Nucleoplasm
PCBP2	hnRNP-E2, HNRNPE2, HNRPE2	ENSG00000197111	Q15366	Nucleoplasm
PCBP4	LIP4, MCG10	ENSG00000090097	P57723	Cytosol
PCDH17	PCDH68, PCH68	ENSG00000118946	O14917	Cytosol
PCDH18	KIAA1562, PCDH68L	ENSG00000189184	Q9HCL0	Cytosol
PCDH19	EFMR, EIEE9, KIAA1313	ENSG00000165194	Q8TAB3	Cytosol
PCDH8	ARCADLIN, PAPC	ENSG00000136099	O95206	Golgi apparatus
PCDHA12	PCDH-ALPHA12	ENSG00000251664	Q9UN75	Plasma membrane, Cytosol
PCDHA4	CNR1, CNRN1, CRNR1, PCDH-ALPHA4	ENSG00000204967	Q9UN74	Nucleoplasm, Plasma membrane
PCDHB4	PCDH-BETA4	ENSG00000081818	Q9Y5E5	Plasma membrane, Cytosol
PCDHB6	PCDH-BETA6	ENSG00000113211	Q9Y5E3	Nucleoplasm
PCDHGA1	PCDH-GAMMA-A1	ENSG00000204956	Q9Y5H4	Vesicles, Plasma membrane
PCDHGA10	PCDH-GAMMA-A10	ENSG00000253846	Q9Y5H3	Plasma membrane
PCDHGA11	PCDH-GAMMA-A11	ENSG00000253873	Q9Y5H2	Plasma membrane
PCDHGA12	CDH21, FIB3, KIAA0588, PCDH-GAMMA-A12	ENSG00000253159	O60330	Vesicles, Plasma membrane
PCDHGA2	PCDH-GAMMA-A2	ENSG00000081853	Q9Y5H1	Vesicles, Plasma membrane
PCDHGA3	PCDH-GAMMA-A3	ENSG00000254245	Q9Y5H0	Vesicles, Plasma membrane
PCDHGA4	PCDH-GAMMA-A4	ENSG00000262576	Q9Y5G9	Vesicles, Plasma membrane
PCDHGA5	CDH-GAMMA-A5, ME3, PCDH-GAMMA-A5	ENSG00000253485	Q9Y5G8	Vesicles, Plasma membrane
PCDHGA6	PCDH-GAMMA-A6	ENSG00000253731	Q9Y5G7	Vesicles, Plasma membrane
PCDHGA7	PCDH-GAMMA-A7	ENSG00000253537	Q9Y5G6	Vesicles, Plasma membrane
PCDHGA8	KIAA0327, PCDH-GAMMA-A8	ENSG00000253767	Q9Y5G5	Vesicles, Plasma membrane
PCDHGA9	PCDH-GAMMA-A9	ENSG00000261934	Q9Y5G4	Vesicles, Plasma membrane
PCDHGB2	PCDH-GAMMA-B2	ENSG00000253910	Q9Y5G2	Vesicles, Plasma membrane, Cytosol
PCDHGB3	PCDH-GAMMA-B3	ENSG00000262209	Q9Y5G1	Plasma membrane
PCDHGB4	CDH20, FIB2, PCDH-GAMMA-B4	ENSG00000253953	Q9UN71	Vesicles, Plasma membrane
PCDHGB5	PCDH-GAMMA-B5	ENSG00000276547	Q9Y5G0	Vesicles, Plasma membrane
PCDHGB6	PCDH-GAMMA-B6	ENSG00000253305	Q9Y5F9	Vesicles, Plasma membrane
PCDHGB7	ME6, PCDH-GAMMA-B7	ENSG00000254122	Q9Y5F8	Vesicles, Plasma membrane
PCDHGC4	PCDH-GAMMA-C4	ENSG00000242419	Q9Y5F7	Vesicles, Plasma membrane
PCDHGC5	PCDH-GAMMA-C5	ENSG00000240764	Q9Y5F6	Vesicles, Plasma membrane
PCED1A	bA12M19.1, C20orf81, FAM113A, FLJ22376	ENSG00000132635	Q9H1Q7	Nucleoplasm, Cytosol
PCM1	PTC4	ENSG00000078674	Q15154	Centrosome
PCMT1		ENSG00000120265	P22061	Cytosol
PCNX3	FLJ22427, PCNXL3	ENSG00000197136	Q9H6A9	Cytosol
PCNX4	C14orf135, PCNXL4	ENSG00000126773	Q63HM2	Cytosol
PCOLCE2	PCPE2	ENSG00000163710	Q9UKZ9	Nucleoplasm, Cytosol
PDAP1	HASPP28, PAP, PAP1	ENSG00000106244	Q13442	Cytosol
PDCD1LG2	B7-DC, bA574F11.2, Btdc, CD273, PD-L2, PDL2	ENSG00000197646	Q9BQ51	Cytosol
PDCD5	MGC9294, TFAR19	ENSG00000105185	O14737	Cytosol
PDCD6	ALG-2, PEF1B	ENSG00000249915	O75340	Cytosol
PDCL	DKFZp564M1863, PhLP	ENSG00000136940	Q13371	Cytosol
PDCL3	VIAF1	ENSG00000115539	Q9H2J4	Cytosol
PDE2A		ENSG00000186642	O00408	Cytosol
PDE4B	DPDE4	ENSG00000184588	Q07343	Golgi apparatus
PDE4D	DPDE3	ENSG00000113448	Q08499	Plasma membrane
PDE5A		ENSG00000138735	O76074	Cytosol
PDE6B	CSNB3, CSNBAD2, PDEB, rd1, RP40	ENSG00000133256	P35913	Cytosol
PDE8B		ENSG00000113231	O95263	Nucleoplasm, Cytosol
PDGFC	fallotein, SCDGF	ENSG00000145431	Q9NRA1	Plasma membrane, Cytosol
PDIA6	ERp5, P5, TXNDC7	ENSG00000143870	Q15084	Endoplasmic reticulum, Cytosol
PDLIM3	ALP	ENSG00000154553	Q53GG5	Cytosol
PDLIM4	RIL	ENSG00000131435	P50479	Actin filaments, Cytosol
PDP1	PDH, PDP, PPM2A, PPM2C	ENSG00000164951	Q9P0J1	Nucleoplasm
PDSS1	COQ1, TPRT, TPT	ENSG00000148459	Q5T2R2	Cytosol
PDSS2	bA59I9.3, C6orf210	ENSG00000164494	Q86YH6	Cytosol
PDZD2	KIAA0300, PDZK3	ENSG00000133401	O15018	Cytosol
PDZK1	NHERF3, PDZD1	ENSG00000174827	Q5T2W1	Nucleoplasm, Vesicles
PDZK1IP1	DD96, MAP17, SPAP	ENSG00000162366	Q13113	Cytosol
PEA15	HMAT1, HUMMAT1H, MAT1, MAT1H, PEA-15, PED, PED-PEA15, PED/PEA15	ENSG00000162734	Q15121	Nucleoplasm, Cytosol
PEF1	PEF1A	ENSG00000162517	Q9UBV8	Nucleoplasm, Cytosol
PEG10	HB-1, KIAA1051, Mar2, Mart2, MEF3L, RGAG3, RTL2, SIRH1	ENSG00000242265	Q86TG7	Cytosol
